index,sourceInternalId,sourceFile,sha256,phash,width,height,aspectRatio,format,mime,colorMode,hasAlpha,alphaBounds,fileSize,rgbaDecodedBytes,transparentPaddingRatio,exactDuplicateOf,nearDuplicateGroup,category,semanticName,confidence,usedOnScreens,bakedText,nineSliceCandidate,notes
236,af53d16704846b72a83658d911681ade819709cc,analysis/figma/raw/images/af53d16704846b72a83658d911681ade819709cc,49e5635f7dd1c321ddd25491b61931e373167e566b8f457f011973e9e48f90e1,e4c41e39c9d79833,1902,1550,1.227097,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1902, ""h"": 1550}",2209536,11792400,0.0,,"[""NEAR-097""]",ui,ui_nav_heroes_helmet__1902x1550,0.95,"[""SCREEN-003"", ""SCREEN-004"", ""SCREEN-005"", ""SCREEN-006"", ""SCREEN-007""]",NO_VISIBLE_TEXT,False,
237,b15c2e9daa94bf85f0aa6d2aaaae908e6b6d08b6,analysis/figma/raw/images/b15c2e9daa94bf85f0aa6d2aaaae908e6b6d08b6,789cd6730a51e652cdd6be69c8945e90064a4cd49b97b1a8538234e4a30e0c7f,fa668938653df052,522,580,0.9,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 522, ""h"": 580}",392879,1211040,0.0,,"[""NEAR-009""]",equipment,equipment_bunny_assassin_pants__522x580,0.95,[],NO_VISIBLE_TEXT,False,
238,b189751a75be3e3dfa86c100def27e27de3224b8,analysis/figma/raw/images/b189751a75be3e3dfa86c100def27e27de3224b8,dec077664924569c976bc66ace90cd40dfb7e81cb062fc041b34fe69e51f22d0,ba86a6e9d960b958,662,590,1.122034,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 662, ""h"": 590}",594725,1562320,0.0,,"[""NEAR-145""]",portrait,portrait_bunny_assassin__662x590,0.95,"[""SCREEN-004""]",NO_VISIBLE_TEXT,False,
239,b1b56615c66dd10cc8bf457700c9e699ba06f3fb,analysis/figma/raw/images/b1b56615c66dd10cc8bf457700c9e699ba06f3fb,abbd1cb924c2530f2aea43bd42350159835cd080846d5d572d2bbed9a8f9cf5c,bb0fa1c994e09bb4,621,590,1.052542,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 621, ""h"": 590}",517944,1465560,0.0,,"[""NEAR-112""]",portrait,portrait_inferno_dragon__621x590,0.95,[],NO_VISIBLE_TEXT,False,
240,b2283bb24e654f4b176d187df3638df2e322db20,analysis/figma/raw/images/b2283bb24e654f4b176d187df3638df2e322db20,e6142cef21b9d73308106be6ba7acd8f42079d476b502321a177eb6fcf700059,ea94c97ab3cd4419,699,588,1.188776,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 699, ""h"": 588}",359019,1644048,0.0,,"[""NEAR-143""]",equipment,equipment_bunny_assassin_crescent_axes__699x588,0.95,[],NO_VISIBLE_TEXT,False,
241,b2a8de085ef159db19dbcdfde64f4cf2c34e0f83,analysis/figma/raw/images/b2a8de085ef159db19dbcdfde64f4cf2c34e0f83,84e4ba9a9cd97cb57c74f06fb68ae8b745c8920054eeadc2d95a0fff2530266c,f4f597c3c88f084c,296,362,0.81768,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 296, ""h"": 362}",121167,428608,0.0,,,ui,ui_icon_shield__296x362,0.95,[],NO_VISIBLE_TEXT,False,
242,b2b7bbe04d95ecd660eb40a679b4c15430eb5baa,analysis/figma/raw/images/b2b7bbe04d95ecd660eb40a679b4c15430eb5baa,bff2ff784d9f63ea94bc2f591923a51daecdb6147d316c284b0a4636bacc1797,ba86a6e9d960b958,331,295,1.122034,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 331, ""h"": 295}",231608,390580,0.0,,"[""NEAR-145""]",portrait,portrait_bunny_assassin__331x295,0.85,[],NO_VISIBLE_TEXT,False,
243,b35dc8c846480c0a60816360c9b124e065b8284a,analysis/figma/raw/images/b35dc8c846480c0a60816360c9b124e065b8284a,ec9e081a48cf10a8773bcde6a5d3a111b710f3d8f43cc67c89ddf7e33df3b703,bec88d236b72270e,474,528,0.897727,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 474, ""h"": 528}",320030,1001088,0.0,,"[""NEAR-146""]",relic,relic_gold_hammer__474x528,0.95,"[""SCREEN-005""]",NO_VISIBLE_TEXT,False,
244,b4005f1aa7994a120176ed0c22354d7bdbad2131,analysis/figma/raw/images/b4005f1aa7994a120176ed0c22354d7bdbad2131,16dd368f0784fcd8000f08bc001998e8e043123123487605f5a9eafafc6916fc,dc93da6d3148a725,1616,1788,0.903803,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1616, ""h"": 1788}",2416452,11557632,0.0,,"[""NEAR-126""]",hero,hero_lion_knight__1616x1788,0.95,"[""SCREEN-003"", ""SCREEN-007""]",NO_VISIBLE_TEXT,False,
245,b4dd10219a850c45ff56e984075fe2890c5fe7e2,analysis/figma/raw/images/b4dd10219a850c45ff56e984075fe2890c5fe7e2,fa36255ad582bae23b73786a0122e41ebf8e9fe9c74294f1654ca6a2b69876f5,dee5c085bd9e4618,485,481,1.008316,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 485, ""h"": 481}",202216,933140,0.0,,"[""NEAR-079""]",ui,ui_wheel_outer_ring__485x481,0.85,[],NO_VISIBLE_TEXT,False,
246,b6080ed60ce0cffede7c4e16262909d2cf4cf677,analysis/figma/raw/images/b6080ed60ce0cffede7c4e16262909d2cf4cf677,17afa3e79746463def1caaac87b05e8c9d630ba4261092a65cc0423cc2aa64c8,c4841d7333ee3b34,504,376,1.340426,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 504, ""h"": 376}",232306,758016,0.0,,,ui,ui_emblem_gold_gem__504x376,0.95,[],NO_VISIBLE_TEXT,False,
247,b6843d342c36233c46c287371205642516d4824e,analysis/figma/raw/images/b6843d342c36233c46c287371205642516d4824e,e06ac3ab5089d40a6fb5368d79c6742c77dc58df504753279a40886a91e8b77f,87e660a03b4b3f35,941,1672,0.562799,PNG,image/png,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 941, ""h"": 1672}",2148943,6293408,0.0,,"[""NEAR-055""]",background,background_castle_platform__941x1672,0.95,"[""SCREEN-004""]",NO_VISIBLE_TEXT,False,
248,b70c9b90c05886930140ce22312dfb67a5748d11,analysis/figma/raw/images/b70c9b90c05886930140ce22312dfb67a5748d11,11fba0c719c29b6797d61aa95dba493c56cd73536b0d40c5df215390bdb09f55,ffaeaac2eac0aa80,394,399,0.987469,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 394, ""h"": 399}",200978,628824,0.0,,"[""NEAR-036"", ""NEAR-069"", ""NEAR-099""]",ui,ui_panel_dark_square__394x399,0.85,[],NO_VISIBLE_TEXT,True,
249,b7506e7f0f1c8e3a1f00d75f6ab13123fdcb0066,analysis/figma/raw/images/b7506e7f0f1c8e3a1f00d75f6ab13123fdcb0066,ce392458381bcb47eb0222e390e146d5f79d27db073276d0a71c634073fa5e3d,e9ecce90b09c8e8e,371,331,1.120846,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 371, ""h"": 331}",165776,491204,0.0,,"[""NEAR-089""]",ui,ui_icon_blue_triangle__371x331,0.85,[],NO_VISIBLE_TEXT,False,
250,b7871533ccf92b11eb63cc67f7daca1ff14283c6,analysis/figma/raw/images/b7871533ccf92b11eb63cc67f7daca1ff14283c6,3acc70845a2056e0bd60299afd0fe2f885aa8a119a04ca3c3cc21e081546451e,bec3b0cc9db24859,519,688,0.75436,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 519, ""h"": 688}",397827,1428288,0.0,,"[""NEAR-147""]",equipment,equipment_elf_archer_quiver__519x688,0.95,"[""SCREEN-004""]",NO_VISIBLE_TEXT,False,
251,b7d79aea43cb644cba83ab14923ec3deba9efa51,analysis/figma/raw/images/b7d79aea43cb644cba83ab14923ec3deba9efa51,43f57af8c76b8db945eb4493b5d941aa86f2f69eba999b6baa410451164d178b,b9d4cd61323ca65a,1705,1775,0.960563,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1705, ""h"": 1775}",2381145,12105500,0.0,,"[""NEAR-140""]",hero,hero_panda_monk__1705x1775,0.95,"[""SCREEN-003""]",NO_VISIBLE_TEXT,False,
252,b7ee52e2ee43b5a41d6ba1b65fd2e1679a76826e,analysis/figma/raw/images/b7ee52e2ee43b5a41d6ba1b65fd2e1679a76826e,1bf7a67f5307f70247412ef441257fba214ccec47559ea931bca80b98afaba2b,95c56a1991c6ecb9,2172,724,3.0,PNG,image/png,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 2172, ""h"": 724}",2204605,6290112,0.0,,"[""NEAR-148""]",background,background_dungeon_lizard_strip__2172x724,0.95,[],NO_VISIBLE_TEXT,False,
253,b7eec5627e7a722297c85e3c6da74d7b76f997f0,analysis/figma/raw/images/b7eec5627e7a722297c85e3c6da74d7b76f997f0,faad992bdcfe518e0ffd68cc2f154f8e38dd967ac628bd59ac7d489d6362a12d,d0d3d2952b8e2d69,272,91,2.989011,PNG,image/png,RGBA,True,"{""x"": 27, ""y"": 2, ""w"": 210, ""h"": 89}",48126,99008,0.2449,,"[""NEAR-117""]",branding,branding_welcome_text__272x91_variant2,0.85,[],YES,False,
254,b856d3f6a2b90f86fa9c4e72f33c0fce961889c7,analysis/figma/raw/images/b856d3f6a2b90f86fa9c4e72f33c0fce961889c7,9b639aedca278894f415cf7d33eb7639403d3ebb956132023e2c58885f7bb565,fb429134a64fcdb0,305,298,1.02349,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 305, ""h"": 298}",155915,363560,0.0,,"[""NEAR-077""]",equipment,equipment_inferno_dragon_chest__305x298,0.85,[],NO_VISIBLE_TEXT,False,
255,b885c32ce7bfdf7da8e8d7a54556852baf038873,analysis/figma/raw/images/b885c32ce7bfdf7da8e8d7a54556852baf038873,a0d8d29483d65bcabc214c8a9ba6fd8fe449e20c2e03af07cefd7aee96f08271,ecc8b3368d876869,269,301,0.893688,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 269, ""h"": 301}",132998,323876,0.0,,"[""NEAR-004""]",relic,relic_compass_gold__269x301,0.85,[],NO_VISIBLE_TEXT,False,
256,bb40f34e86cb54fe88277b803971ec231672aef2,analysis/figma/raw/images/bb40f34e86cb54fe88277b803971ec231672aef2,af88cbd2afc8e9cc179d527c2ff18ade3c0189f453cd1fb8dd661f1ecf578089,cfb5a41a63ce3093,268,258,1.03876,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 268, ""h"": 258}",107951,276576,0.0,,"[""NEAR-050""]",equipment,equipment_elf_archer_ring__268x258,0.85,[],NO_VISIBLE_TEXT,False,
257,bb8cf73327286cf7387a10f2ef945c457968067a,analysis/figma/raw/images/bb8cf73327286cf7387a10f2ef945c457968067a,6aa7094c8e02ae282171d949d48a8ca8563efbb5bac4f69fa940d01af5ee7652,c6d49531c36e24dd,237,333,0.711712,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 237, ""h"": 333}",119484,315684,0.0,,"[""NEAR-149""]",relic,relic_blue_feather__237x333,0.85,[],NO_VISIBLE_TEXT,False,
258,bba70ea31d80ee161052eee9611b4a4f11863ee9,analysis/figma/raw/images/bba70ea31d80ee161052eee9611b4a4f11863ee9,365134db3518fd26b09b0b6a397be2fe99581737ed342dc5d050c9ef1eb59dd4,d38c3dd3c70a4ad1,442,374,1.181818,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 442, ""h"": 374}",212139,661232,0.0,,,equipment,equipment_panda_monk_ring__442x374,0.95,[],NO_VISIBLE_TEXT,False,
259,bbeec6374442143a2907d3223f185595cecb3f65,analysis/figma/raw/images/bbeec6374442143a2907d3223f185595cecb3f65,9d11da602146199b9bd22760863556055be5762f88402526c93ef42dfa15e224,fae0c43d86d5831b,314,314,1.0,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 314, ""h"": 314}",216598,394384,0.0,,"[""NEAR-011""]",reward,reward_gold_chest__314x314,0.85,[],NO_VISIBLE_TEXT,False,
260,be919953e9369e0760e17392af8208f311c8d51d,analysis/figma/raw/images/be919953e9369e0760e17392af8208f311c8d51d,f4a011a953e9d21b58200c7f8ffdf23b81dcfbcf8f022b77baa7ae5337329237,eb86a074ddc69c31,1862,1681,1.107674,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1862, ""h"": 1681}",2847299,12520088,0.0,,"[""NEAR-150""]",enemy,enemy_ironhide_boar__1862x1681,0.95,"[""SCREEN-003""]",NO_VISIBLE_TEXT,False,
261,beff88aa48a1e86f0b673d200d39b1c0b5e5884a,analysis/figma/raw/images/beff88aa48a1e86f0b673d200d39b1c0b5e5884a,06edf2dafd622adc1b9a07d4a2e56f5179d097bbbb3a857ab9994decfad013e6,ecb1c14ed2363633,622,656,0.948171,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 622, ""h"": 656}",427722,1632128,0.0,,"[""NEAR-005""]",equipment,equipment_elf_archer_hood__622x656,0.95,"[""SCREEN-004""]",NO_VISIBLE_TEXT,False,
262,bf3a8d2882381a05bcfc5a95bb044adaa0134a6c,analysis/figma/raw/images/bf3a8d2882381a05bcfc5a95bb044adaa0134a6c,9799429ea4cab2f93642e23350299c1081a9f288f4d0fd53a760d28181a83c4d,f8b6900787f0c31f,446,420,1.061905,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 446, ""h"": 420}",297576,749280,0.0,,"[""NEAR-123""]",enemy,enemy_shadow_wolf__446x420,0.85,[],NO_VISIBLE_TEXT,False,
263,bff63fd7bce098b91cb7fb0a0ee260017c225b71,analysis/figma/raw/images/bff63fd7bce098b91cb7fb0a0ee260017c225b71,9953c1d2d2c72597e2bbac28aac82950948b89ab4afa73e43353eec2f5361ea4,a4d2de354adb9306,265,272,0.974265,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 265, ""h"": 272}",113865,288320,0.0,,"[""NEAR-094""]",equipment,equipment_elf_archer_ring_leaf__265x272,0.85,[],NO_VISIBLE_TEXT,False,
264,c17e7a2cd41a2faf6d5397f6c46465f14a155f47,analysis/figma/raw/images/c17e7a2cd41a2faf6d5397f6c46465f14a155f47,aadc9c3dcd6ec50a6dffb1e1d3c4b69e9e96a3f93e0fa476d1f04364f4d96927,fe849439d95816c7,669,551,1.214156,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 669, ""h"": 551}",466346,1474476,0.0,,"[""NEAR-151""]",equipment,equipment_panda_monk_orbs__669x551,0.95,[],NO_VISIBLE_TEXT,False,
265,c223ed9392ca9740274d1ead08b100e56cf841c8,analysis/figma/raw/images/c223ed9392ca9740274d1ead08b100e56cf841c8,ec3b95aa0bf8f9df3abdfaea1dd0e3561621755ca881525e0d449713ef636455,becdc712b069d4c4,284,328,0.865854,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 284, ""h"": 328}",155547,372608,0.0,,"[""NEAR-152""]",equipment,equipment_bunny_assassin_chest__284x328,0.85,[],NO_VISIBLE_TEXT,False,
266,c27f6968fb5b4981d97fc335a9e14e8130ce3f0f,analysis/figma/raw/images/c27f6968fb5b4981d97fc335a9e14e8130ce3f0f,6ecc40de469484c30e89c8b883791833a32dd773a876de9e1f84c39daefdff3e,d946253f8ec1785a,314,314,1.0,PNG,image/png,RGBA,True,"{""x"": 4, ""y"": 7, ""w"": 300, ""h"": 294}",181484,394384,0.1054,,"[""NEAR-153""]",reward,reward_gold_chest__314x314_variant2,0.85,[],NO_VISIBLE_TEXT,False,
267,c30fa8e2f2b7e6bb7fd8b6f13923923e47e0d9a8,analysis/figma/raw/images/c30fa8e2f2b7e6bb7fd8b6f13923923e47e0d9a8,a3c693559f0fe82872dd11426ddf2c7901d2c28c3e08649ce13d09fda29f765f,fc94906be2b5c706,255,272,0.9375,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 255, ""h"": 272}",126860,277440,0.0,,"[""NEAR-078""]",relic,relic_boar_mask__255x272,0.85,[],NO_VISIBLE_TEXT,False,
268,c31a5b960ff491544afc4a5eb9ab45a1875375e9,analysis/figma/raw/images/c31a5b960ff491544afc4a5eb9ab45a1875375e9,1b51b101ee3c6a022c24626c1a16b5745c158ece016fca40d443994ec2bfe7dd,badaa9359524e760,331,303,1.092409,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 331, ""h"": 303}",236914,401172,0.0,,"[""NEAR-154""]",portrait,portrait_lion_knight__331x303,0.85,[],NO_VISIBLE_TEXT,False,
269,c3bb5b04a28a7fc0637833cebb26c995f2a2ba35,analysis/figma/raw/images/c3bb5b04a28a7fc0637833cebb26c995f2a2ba35,2f6ad69f446e42bbcc8234476364678c74d2e667a12b35134e62b91e2dba4996,95959642ea96e26d,2172,724,3.0,PNG,image/png,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 2172, ""h"": 724}",2156845,6290112,0.0,,"[""NEAR-155""]",background,background_dungeon_boar_strip__2172x724,0.95,[],NO_VISIBLE_TEXT,False,
270,c42133ee7cd54223392c66dd68a93e297727e007,analysis/figma/raw/images/c42133ee7cd54223392c66dd68a93e297727e007,d38bd926d27f67c12668b9a2596cc84f0ad816854cb1ae667610dadc37d9fd6d,c6c33e60f92cc399,455,633,0.718799,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 455, ""h"": 633}",380434,1152060,0.0,,"[""NEAR-156""]",relic,relic_gold_dragon_head__455x633,0.95,"[""SCREEN-005""]",NO_VISIBLE_TEXT,False,
271,c4302483db5ca38f3b1037e4b34f73a7c6c10ea7,analysis/figma/raw/images/c4302483db5ca38f3b1037e4b34f73a7c6c10ea7,e8576841f93893ab28ad689536d7f90abe030c0c7bbeefb5782cf33d934e573b,fe6b83b471930b12,514,487,1.055441,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 514, ""h"": 487}",285912,1001272,0.0,,"[""NEAR-063""]",equipment,equipment_turtle_warrior_ring_shell__514x487,0.95,[],NO_VISIBLE_TEXT,False,
272,c712c453b12993dbed32769c8bcbd7d9532edd5f,analysis/figma/raw/images/c712c453b12993dbed32769c8bcbd7d9532edd5f,0a7b17aaeb65c35e03d08e6227de1b40314638f4a6a8528bc3d5ee418a8e51a9,e799e06e8b3386c4,264,296,0.891892,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 264, ""h"": 296}",126413,312576,0.0,,"[""NEAR-157""]",relic,relic_gold_bird_mask__264x296,0.85,[],NO_VISIBLE_TEXT,False,
273,c91ed48dc9e2c77f90e8847b3f39f4c00ee57f02,analysis/figma/raw/images/c91ed48dc9e2c77f90e8847b3f39f4c00ee57f02,ede70744b9a8c7defbe8168e88934320c821245c27fb96f2aefa073c6b64c275,c1bc26643e8b3e63,2172,724,3.0,PNG,image/png,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 2172, ""h"": 724}",2182013,6290112,0.0,,"[""NEAR-139""]",background,background_dungeon_crocodile_strip__2172x724,0.95,[],NO_VISIBLE_TEXT,False,
274,c9a965e48a3fb7a4655e491e3d20c69288f9294c,analysis/figma/raw/images/c9a965e48a3fb7a4655e491e3d20c69288f9294c,ef45d9ad535f4eb2a304caeef071998a3037507fe8646a68cee2c2a4ac22534e,c4cc39393db90747,478,497,0.961771,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 478, ""h"": 497}",152299,950264,0.0,,,ui,ui_icon_star__478x497,0.95,"[""SCREEN-007""]",NO_VISIBLE_TEXT,False,
275,ca8471e35d0e957f40e7fad14b2688313205d7cf,analysis/figma/raw/images/ca8471e35d0e957f40e7fad14b2688313205d7cf,4f7750c156c07d4d1ff0c8f0dafa746a656777efd235e718691bc289a727e733,dda422b87ea42cab,479,206,2.325243,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 479, ""h"": 206}",271651,394696,0.0,,"[""NEAR-121""]",background,background_battle_panorama__479x206,0.85,[],NO_VISIBLE_TEXT,False,
276,cb797fee92f1088c3c33582adbf7a598e3fbce45,analysis/figma/raw/images/cb797fee92f1088c3c33582adbf7a598e3fbce45,8dfc7fb23c4c2c64ee8971134c0ac20172f9ce57323b38cf966aa22ad4c4cda0,ffffff9580808080,3646,435,8.381609,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 3646, ""h"": 435}",690447,6344040,0.0,,"[""NEAR-158""]",ui,ui_bar_dark_track__3646x435,0.95,"[""SCREEN-003"", ""SCREEN-004"", ""SCREEN-005"", ""SCREEN-006"", ""SCREEN-007""]",NO_VISIBLE_TEXT,False,
277,cba31e4d7c053dc337a3bd11c0eb0828ef59fcff,analysis/figma/raw/images/cba31e4d7c053dc337a3bd11c0eb0828ef59fcff,87d500f26a3797076183c64e1a15bd93c5513e83bfe744253e6d2aecd425c649,88dcfba3b252a4a6,2172,724,3.0,PNG,image/png,RGB,False,"{""x"": 0, ""y"": 0, ""w"": 2172, ""h"": 724}",2012517,6290112,0.0,,"[""NEAR-159""]",background,background_dungeon_shadow_bright_strip__2172x724,0.95,"[""SCREEN-006""]",NO_VISIBLE_TEXT,False,
278,cbcb8ee6d391afd1b0eea80da49ec64dad6b17f8,analysis/figma/raw/images/cbcb8ee6d391afd1b0eea80da49ec64dad6b17f8,b0144c0c20f6bb8f3ba1296945ac1fe61f5d90f723a7f5c4d35af3f0d1454478,bfffff9580808081,456,55,8.290909,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 456, ""h"": 55}",39381,100320,0.0,,"[""NEAR-158""]",ui,ui_bar_dark_track__456x55,0.85,[],NO_VISIBLE_TEXT,False,
279,cbeb22c66d2cd87e9fbf5ba621e1bd01f1001ee3,analysis/figma/raw/images/cbeb22c66d2cd87e9fbf5ba621e1bd01f1001ee3,ead0ce93cc0943a963432651b7563521cca455abbfa0c1fe25cae67820236a14,bff08d5ad3266424,313,283,1.106007,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 2, ""w"": 313, ""h"": 281}",156504,354316,0.0071,,"[""NEAR-160""]",equipment,equipment_raccoon_engineer_cannon_small__313x283,0.85,[],NO_VISIBLE_TEXT,False,
280,cd3cbe77729a836949def618d21d5d38454f11b3,analysis/figma/raw/images/cd3cbe77729a836949def618d21d5d38454f11b3,ca798a6b9b072b2b0965ec129b2badb11270428fd63221c5dd73a1d17b44abbb,fa60c57c1b1f8199,533,651,0.81874,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 533, ""h"": 651}",524098,1387932,0.0,,"[""NEAR-161""]",equipment,equipment_owl_mage_robe_orb__533x651,0.95,[],NO_VISIBLE_TEXT,False,
281,cdfb9c342d6d2e1ad70593ecdbdf2217bffb2b80,analysis/figma/raw/images/cdfb9c342d6d2e1ad70593ecdbdf2217bffb2b80,a700c124e81fbedc1330d5894e493eae5869a138d59f9f58111e48b874f1cc51,eda690119c72c7ad,1835,1638,1.120269,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 1835, ""h"": 1638}",2958817,12022920,0.0,,"[""NEAR-086""]",enemy,enemy_iron_beetle__1835x1638,0.95,[],NO_VISIBLE_TEXT,False,
282,ce742e29a93cdbd2335fff8884bb95a41d26ec75,analysis/figma/raw/images/ce742e29a93cdbd2335fff8884bb95a41d26ec75,ac0ff3f9a1dc8a8027c5773949dcae493d79ca82fa904fa7a9eadb6266cd908a,ab8684d9f160d5da,399,394,1.01269,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 399, ""h"": 394}",242463,628824,0.0,,"[""NEAR-008""]",enemy,enemy_poison_mushroom__399x394,0.85,[],NO_VISIBLE_TEXT,False,
283,ce9aa0e6e027f719ff5673bb8e5545a9e1d0415a,analysis/figma/raw/images/ce9aa0e6e027f719ff5673bb8e5545a9e1d0415a,d209be58a60c0fe4a96a46f3cd93d9452cb44c34eb06c95ca9092296ac9c0535,efcdeb72d2110898,384,256,1.5,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 384, ""h"": 254}",237292,393216,0.0078,,"[""NEAR-010""]",branding,branding_hero_collage__384x256,0.85,[],NO_VISIBLE_TEXT,False,
284,cf6c639c3e529ac1e9d99a5365b691ec8aeb271b,analysis/figma/raw/images/cf6c639c3e529ac1e9d99a5365b691ec8aeb271b,61d5be2b18a8882ca75e666feb312c53680eb6dca700942708314cabffb04e83,d4ec4fcc0e8d2f84,2378,1300,1.829231,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 2378, ""h"": 1300}",981054,12365600,0.0,,"[""NEAR-087""]",ui,ui_button_gold__2378x1300,0.95,"[""SCREEN-002"", ""SCREEN-004"", ""SCREEN-005"", ""SCREEN-007"", ""SCREEN-008"", ""SCREEN-009""]",NO_VISIBLE_TEXT,True,
285,cfd017e05e8869ee397c42f6c2756469fa8160e2,analysis/figma/raw/images/cfd017e05e8869ee397c42f6c2756469fa8160e2,08d5bfa69741a50469e3b3da9c85bbae9630625f8e06e6290793d93d89e63fa3,da83e91fc4d83646,267,219,1.219178,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 267, ""h"": 219}",113253,233892,0.0,,"[""NEAR-020""]",equipment,equipment_turtle_warrior_ring__267x219,0.85,[],NO_VISIBLE_TEXT,False,
286,cfd0b21fb7907c5c236289f07384b4408ec62576,analysis/figma/raw/images/cfd0b21fb7907c5c236289f07384b4408ec62576,292b644e608aafb49d41e29c3d1d10376df410b83a7e347bf68e8ece22f6befa,e686b9692195d62b,304,261,1.164751,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 304, ""h"": 261}",143072,317376,0.0,,"[""NEAR-109""]",equipment,equipment_turtle_warrior_chest_shell__304x261,0.85,[],NO_VISIBLE_TEXT,False,
287,d10ae70ea2eadf857579c47b9a7d19320377df71,analysis/figma/raw/images/d10ae70ea2eadf857579c47b9a7d19320377df71,4924b8e68e5de2bf206105f343cd176490fec6219aa8f67f14dbfacd9d70e423,eafae0d094943e96,959,176,5.448864,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 959, ""h"": 176}",156095,675136,0.0,,"[""NEAR-125""]",ui,ui_banner_name_purple__959x176,0.95,"[""SCREEN-007""]",NO_VISIBLE_TEXT,False,
288,d14baf955dea9d9e57dd3f2ab436e02ef051b210,analysis/figma/raw/images/d14baf955dea9d9e57dd3f2ab436e02ef051b210,a9183122d689c5ea7d2331c94a103cf5ef1e13c32758bbb8660863b8bbf5c447,ecc70332f0db1837,450,465,0.967742,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 450, ""h"": 465}",264438,837000,0.0,,"[""NEAR-037""]",hero,hero_elf_archer__450x465,0.85,[],NO_VISIBLE_TEXT,False,
289,d18f0813e1506969d5d4fe925b78267b3f855a1c,analysis/figma/raw/images/d18f0813e1506969d5d4fe925b78267b3f855a1c,eb9bad111646f83f89189a98531c92a13e8413fdfa0070a0167460ee122635d2,a6c88b36a0ade99b,557,803,0.693649,PNG,image/png,RGBA,True,"{""x"": 0, ""y"": 0, ""w"": 557, ""h"": 803}",316615,1789084,0.0,,"[""NEAR-042""]",equipment,equipment_inferno_dragon_sword__557x803,0.95,[],NO_VISIBLE_TEXT,False,
